CaseID,Activity,Duration,Timestamp,Duration Float,Time to conclusion,Passed Time,Step,Prefix,Activity Cat
487137/2021,cexatáguafria-aguardandodistribuição,0 days 00:00:00.008000,2021-01-14 17:29:59.031,0.0,103.6401,0.0003,2,"cexatáguafria-protocolizado,cexatáguafria-aguardandodistribuição",82
487137/2021,cexatáguafria-distribuído,0 days 01:02:05.257000,2021-01-14 18:32:04.288,0.0431,103.597,101.6937,3,"cexatáguafria-protocolizado,cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído",87
487137/2021,cexatáguafria-aguardandoanálisedoprocesso,1 days 21:40:43.002000,2021-01-16 16:12:47.290,1.9033,101.6937,103.597,4,"cexatáguafria-protocolizado,cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso",78
487137/2021,cexatáguafria-providenciado,101 days 16:38:26.348000,2021-04-28 08:51:13.638,101.6934,0.0003,103.6401,5,"cexatáguafria-protocolizado,cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado",93
487137/2021,cexatáguafria-arquivado,0 days 00:00:22.733000,2021-04-28 08:51:36.371,0.0003,-0.0,103.6401,6,"cexatáguafria-protocolizado,cexatáguafria-aguardandodistribuição,cexatáguafria-distribuído,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado,cexatáguafria-arquivado",86
529832/2021,nuamcentro-protocolizado,0 days 00:00:00,2021-01-15 15:33:12.509,0.0,3.7629,0.0,1,nuamcentro-protocolizado,128
529832/2021,nuamcentro-aguardandodistribuição,0 days 00:00:00.006000,2021-01-15 15:33:12.515,0.0,3.7629,3.7503,2,"nuamcentro-protocolizado,nuamcentro-aguardandodistribuição",115
529832/2021,nuamcentro-distribuído,0 days 00:18:08.813000,2021-01-15 15:51:21.328,0.0126,3.7503,3.7629,3,"nuamcentro-protocolizado,nuamcentro-aguardandodistribuição,nuamcentro-distribuído",123
529832/2021,nuamcentro-arquivado,3 days 18:00:28.327000,2021-01-19 09:51:49.655,3.7503,0.0,3.7629,4,"nuamcentro-protocolizado,nuamcentro-aguardandodistribuição,nuamcentro-distribuído,nuamcentro-arquivado",122
537673/2021,cexataguafria-protocolizado,0 days 00:00:00,2021-01-15 17:19:30.430,0.0,11.0093,-0.0,1,cexataguafria-protocolizado,13
537673/2021,cexataguafria-aguardandodistribuição,0 days 00:00:00.004000,2021-01-15 17:19:30.434,0.0,11.0093,0.0002,2,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição",7
537673/2021,cexatáguafria-aguardandoanálisedoprocesso,3 days 23:40:07.081000,2021-01-19 16:59:37.515,3.9862,7.0231,4.842,3,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso",78
537673/2021,cexatáguafria-providenciado,2 days 04:20:32.319000,2021-01-21 21:20:09.834,2.1809,4.8422,4.8422,4,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado",93
537673/2021,cexatáguafria-aguardandociênciadosolicitante,0 days 00:00:19.802000,2021-01-21 21:20:29.636,0.0002,4.842,7.0231,5,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado,cexatáguafria-aguardandociênciadosolicitante",81
537673/2021,cexatáguafria-solicitantenãociente,4 days 20:12:07.996000,2021-01-26 17:32:37.632,4.8418,0.0002,11.0093,6,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado,cexatáguafria-aguardandociênciadosolicitante,cexatáguafria-solicitantenãociente",96
537673/2021,cexatáguafria-arquivado,0 days 00:00:17.626000,2021-01-26 17:32:55.258,0.0002,-0.0,11.0093,7,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado,cexatáguafria-aguardandociênciadosolicitante,cexatáguafria-solicitantenãociente,cexatáguafria-arquivado",86
537681/2021,cexataguafria-protocolizado,0 days 00:00:00,2021-01-15 17:19:58.835,0.0,4.6285,0.0,1,cexataguafria-protocolizado,13
537681/2021,cexataguafria-aguardandodistribuição,0 days 00:00:00.009000,2021-01-15 17:19:58.844,0.0,4.6285,0.0002,2,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição",7
537681/2021,cexatáguafria-aguardandoanálisedoprocesso,3 days 23:39:36.585000,2021-01-19 16:59:35.429,3.9858,0.6427,0.6427,3,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso",78
537681/2021,cexatáguafria-providenciado,0 days 15:25:10.645000,2021-01-20 08:24:46.074,0.6425,0.0002,4.6285,4,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado",93
537681/2021,cexatáguafria-arquivado,0 days 00:00:13.924000,2021-01-20 08:24:59.998,0.0002,0.0,4.6285,5,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado,cexatáguafria-arquivado",86
550351/2021,cexatcentro-protocolizado,0 days 00:00:00,2021-01-16 08:29:00.384,0.0,296.111,-0.0,1,cexatcentro-protocolizado,32
550351/2021,cexatcentro-aguardandodistribuição,0 days 00:00:00.009000,2021-01-16 08:29:00.393,0.0,296.111,0.0003,2,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição",27
550351/2021,cexatcentro-distribuído,0 days 01:49:33.629000,2021-01-16 10:18:34.022,0.0761,296.0349,269.0685,3,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído",31
550351/2021,nuamcentro-aguardandoanálisedoprocesso,3 days 04:10:14.033000,2021-01-19 14:28:48.055,3.1738,292.8611,269.0698,4,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso",112
550351/2021,nuamcentro-processoanalisado,23 days 18:43:27.611000,2021-02-12 09:12:15.666,23.7802,269.0809,269.0795,5,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado",127
550351/2021,nuamcentro-aguardandoelaboraçãodedocumento,0 days 00:01:58.760000,2021-02-12 09:14:14.426,0.0014,269.0795,269.0809,6,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento",117
550351/2021,nuamcentro-documentoelaborado,0 days 00:14:00.315000,2021-02-12 09:28:14.741,0.0097,269.0698,292.8611,7,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado",124
550351/2021,nuamcentro-aguardandociênciadosolicitante,0 days 00:01:55.811000,2021-02-12 09:30:10.552,0.0013,269.0685,296.0349,8,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado,nuamcentro-aguardandociênciadosolicitante",113
550351/2021,nuamcentro-solicitantenãociente,269 days 01:38:11.706000,2021-11-08 11:08:22.258,269.0682,0.0003,296.111,9,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitantenãociente",132
550351/2021,nuamcentro-arquivado,0 days 00:00:28.919000,2021-11-08 11:08:51.177,0.0003,-0.0,296.111,10,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-processoanalisado,nuamcentro-aguardandoelaboraçãodedocumento,nuamcentro-documentoelaborado,nuamcentro-aguardandociênciadosolicitante,nuamcentro-solicitantenãociente,nuamcentro-arquivado",122
553040/2021,cexataguafria-protocolizado,0 days 00:00:00,2021-01-16 15:53:20.244,0.0,3.6138,-0.0,1,cexataguafria-protocolizado,13
553040/2021,cexataguafria-aguardandodistribuição,0 days 00:00:00.013000,2021-01-16 15:53:20.257,0.0,3.6138,0.0002,2,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição",7
553040/2021,cexataguafria-distribuído,1 days 22:48:16.992000,2021-01-18 14:41:37.249,1.9502,1.6636,1.6635,3,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexataguafria-distribuído",11
553040/2021,cexataguafria-aguardandoanálisedoprocesso,0 days 00:00:09.460000,2021-01-18 14:41:46.709,0.0001,1.6635,1.6636,4,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexataguafria-distribuído,cexataguafria-aguardandoanálisedoprocesso",3
553040/2021,cexataguafria-providenciado,1 days 15:55:07.002000,2021-01-20 06:36:53.711,1.6633,0.0002,3.6138,5,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexataguafria-distribuído,cexataguafria-aguardandoanálisedoprocesso,cexataguafria-providenciado",14
553040/2021,cexataguafria-arquivado,0 days 00:00:21.222000,2021-01-20 06:37:14.933,0.0002,-0.0,3.6138,6,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexataguafria-distribuído,cexataguafria-aguardandoanálisedoprocesso,cexataguafria-providenciado,cexataguafria-arquivado",10
564492/2021,cexataguafria-protocolizado,0 days 00:00:00,2021-01-17 11:18:16.256,0.0,79.0154,-0.0,1,cexataguafria-protocolizado,13
564492/2021,cexataguafria-aguardandodistribuição,0 days 00:00:00.005000,2021-01-17 11:18:16.261,0.0,79.0154,5.0136,2,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição",7
564492/2021,cexatáguafria-aguardandoanálisedoprocesso,2 days 05:41:19.121000,2021-01-19 16:59:35.382,2.237,76.7784,5.0423,3,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso",78
564492/2021,cexatáguafria-processoanalisado,1 days 22:26:21.285000,2021-01-21 15:25:56.667,1.935,74.8434,74.7397,4,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado",91
564492/2021,cexatáguafria-aguardandociênciadosolicitante,0 days 00:00:16.808000,2021-01-21 15:26:13.475,0.0002,74.8432,74.8432,5,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-aguardandociênciadosolicitante",81
564492/2021,cexatáguafria-solicitanteciente,0 days 02:29:06.627000,2021-01-21 17:55:20.102,0.1035,74.7397,74.8434,6,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-aguardandociênciadosolicitante,cexatáguafria-solicitanteciente",95
564492/2021,cexatáguafria-aguardandociênciadosolicitante,69 days 16:44:15.325000,2021-04-01 10:39:35.427,69.6974,5.0423,76.7784,7,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-aguardandociênciadosolicitante,cexatáguafria-solicitanteciente,cexatáguafria-aguardandociênciadosolicitante",81
564492/2021,cexatáguafria-solicitanteciente,0 days 00:41:21.781000,2021-04-01 11:20:57.208,0.0287,5.0136,79.0154,8,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-aguardandociênciadosolicitante,cexatáguafria-solicitanteciente,cexatáguafria-aguardandociênciadosolicitante,cexatáguafria-solicitanteciente",95
564492/2021,cexatáguafria-arquivado,5 days 00:19:33.348000,2021-04-06 11:40:30.556,5.0136,-0.0,79.0154,9,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-processoanalisado,cexatáguafria-aguardandociênciadosolicitante,cexatáguafria-solicitanteciente,cexatáguafria-aguardandociênciadosolicitante,cexatáguafria-solicitanteciente,cexatáguafria-arquivado",86
582547/2021,nuamaguafria-protocolizado,0 days 00:00:00,2021-01-18 09:37:26.865,0.0,1.0946,-0.0,1,nuamaguafria-protocolizado,105
582547/2021,nuamaguafria-aguardandodistribuição,0 days 00:00:00.002000,2021-01-18 09:37:26.867,0.0,1.0946,0.0002,2,"nuamaguafria-protocolizado,nuamaguafria-aguardandodistribuição",101
582547/2021,nuamaguafria-distribuído,0 days 14:23:18.009000,2021-01-19 00:00:44.876,0.5995,0.4951,0.0007,3,"nuamaguafria-protocolizado,nuamaguafria-aguardandodistribuição,nuamaguafria-distribuído",103
582547/2021,nuamaguafria-aguardandoanálisedoprocesso,0 days 11:51:52.923000,2021-01-19 11:52:37.799,0.4944,0.0007,0.4951,4,"nuamaguafria-protocolizado,nuamaguafria-aguardandodistribuição,nuamaguafria-distribuído,nuamaguafria-aguardandoanálisedoprocesso",98
582547/2021,nuamaguafria-providenciado,0 days 00:00:41.212000,2021-01-19 11:53:19.011,0.0005,0.0002,1.0946,5,"nuamaguafria-protocolizado,nuamaguafria-aguardandodistribuição,nuamaguafria-distribuído,nuamaguafria-aguardandoanálisedoprocesso,nuamaguafria-providenciado",106
582547/2021,nuamaguafria-arquivado,0 days 00:00:14.615000,2021-01-19 11:53:33.626,0.0002,-0.0,1.0946,6,"nuamaguafria-protocolizado,nuamaguafria-aguardandodistribuição,nuamaguafria-distribuído,nuamaguafria-aguardandoanálisedoprocesso,nuamaguafria-providenciado,nuamaguafria-arquivado",102
597307/2021,cexatparangaba-protocolizado,0 days 00:00:00,2021-01-18 11:50:53.796,0.0,6.9524,-0.0,1,cexatparangaba-protocolizado,65
597307/2021,cexatparangaba-aguardandodistribuição,0 days 00:00:00.001000,2021-01-18 11:50:53.797,0.0,6.9524,0.1187,2,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição",61
597307/2021,nuatmparangaba-aguardandoprovidênciasefaz,1 days 00:03:20.985000,2021-01-18 18:30:39.402,1.0023,5.9501,1.9615,3,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição,nuatmparangaba-aguardandoprovidênciasefaz",277
597307/2021,nuatmparangaba-providenciado,3 days 23:41:36.543000,2021-01-23 11:35:51.325,3.9872,1.9629,1.9629,4,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição,nuatmparangaba-aguardandoprovidênciasefaz,nuatmparangaba-providenciado",283
597307/2021,nuatmparangaba-aguardandociênciadosolicitante,0 days 00:02:04.002000,2021-01-23 11:37:55.327,0.0014,1.9615,5.9501,5,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição,nuatmparangaba-aguardandoprovidênciasefaz,nuatmparangaba-providenciado,nuatmparangaba-aguardandociênciadosolicitante",275
597307/2021,nuatmparangaba-solicitanteciente,1 days 20:13:35.924000,2021-01-25 07:51:31.251,1.8428,0.1187,6.9524,6,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição,nuatmparangaba-aguardandoprovidênciasefaz,nuatmparangaba-providenciado,nuatmparangaba-aguardandociênciadosolicitante,nuatmparangaba-solicitanteciente",285
597307/2021,nuatmparangaba-arquivado,0 days 02:50:53.815000,2021-01-25 10:42:25.066,0.1187,-0.0,6.9524,7,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição,nuatmparangaba-aguardandoprovidênciasefaz,nuatmparangaba-providenciado,nuatmparangaba-aguardandociênciadosolicitante,nuatmparangaba-solicitanteciente,nuatmparangaba-arquivado",279
597625/2021,cexatparangaba-protocolizado,0 days 00:00:00,2021-01-18 11:55:10.753,0.0,77.9517,0.0,1,cexatparangaba-protocolizado,65
597625/2021,cexatparangaba-aguardandodistribuição,0 days 00:00:00.009000,2021-01-18 11:55:10.762,0.0,77.9517,77.6964,2,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição",61
597625/2021,cexatparangaba-distribuído,0 days 01:57:52.712000,2021-01-18 13:53:03.474,0.0819,77.8698,77.8698,3,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição,cexatparangaba-distribuído",64
597625/2021,nuatmparangaba-aguardandoprovidênciasefaz,0 days 04:09:39.741000,2021-01-18 18:02:43.215,0.1734,77.6964,77.9517,4,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição,cexatparangaba-distribuído,nuatmparangaba-aguardandoprovidênciasefaz",277
597625/2021,nuatmparangaba-arquivado,77 days 16:42:48.236000,2021-04-06 10:45:31.451,77.6964,0.0,77.9517,5,"cexatparangaba-protocolizado,cexatparangaba-aguardandodistribuição,cexatparangaba-distribuído,nuatmparangaba-aguardandoprovidênciasefaz,nuatmparangaba-arquivado",279
598036/2021,nuamcentro-protocolizado,0 days 00:00:00,2021-01-18 12:02:38.879,0.0,8.9489,0.0,1,nuamcentro-protocolizado,128
598036/2021,nuamcentro-aguardandodistribuição,0 days 00:00:00.009000,2021-01-18 12:02:38.888,0.0,8.9489,5.6745,2,"nuamcentro-protocolizado,nuamcentro-aguardandodistribuição",115
598036/2021,nuamcentro-distribuído,3 days 06:35:10.552000,2021-01-18 14:55:29.042,3.2744,5.6745,8.9489,3,"nuamcentro-protocolizado,nuamcentro-aguardandodistribuição,nuamcentro-distribuído",123
598036/2021,nuamcentro-arquivado,5 days 16:11:15.728000,2021-01-27 10:49:05.168,5.6745,0.0,8.9489,4,"nuamcentro-protocolizado,nuamcentro-aguardandodistribuição,nuamcentro-distribuído,nuamcentro-arquivado",122
599385/2021,cexatcentro-protocolizado,0 days 00:00:00,2021-01-18 12:40:10.836,0.0,9.963,0.0,1,cexatcentro-protocolizado,32
599385/2021,cexatcentro-aguardandodistribuição,0 days 00:00:00.002000,2021-01-18 12:40:10.838,0.0,9.963,0.0005,2,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição",27
599385/2021,cexatcentro-distribuído,0 days 11:20:30.450000,2021-01-19 00:00:41.288,0.4726,9.4904,8.8891,3,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído",31
599385/2021,nuamcentro-aguardandoanálisedoprocesso,0 days 14:25:51.667000,2021-01-19 14:26:32.955,0.6013,8.8891,9.4904,4,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso",112
599385/2021,nuamcentro-providenciado,8 days 21:19:35.990000,2021-01-28 11:46:08.945,8.8886,0.0005,9.963,5,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-providenciado",129
599385/2021,nuamcentro-arquivado,0 days 00:00:44.900000,2021-01-28 11:46:53.845,0.0005,0.0,9.963,6,"cexatcentro-protocolizado,cexatcentro-aguardandodistribuição,cexatcentro-distribuído,nuamcentro-aguardandoanálisedoprocesso,nuamcentro-providenciado,nuamcentro-arquivado",122
599890/2021,cexataguafria-protocolizado,0 days 00:00:00,2021-01-18 12:57:26.127,0.0,51.1114,0.0,1,cexataguafria-protocolizado,13
599890/2021,cexataguafria-aguardandodistribuição,0 days 00:00:00.007000,2021-01-18 12:57:26.134,0.0,51.1114,0.0001,2,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição",7
599890/2021,cexatáguafria-aguardandoanálisedoprocesso,1 days 04:02:09.221000,2021-01-19 16:59:35.355,1.1682,49.9432,22.7343,3,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso",78
599890/2021,cexatáguafria-providenciado,21 days 18:57:06.995000,2021-02-10 11:56:42.350,21.7897,28.1535,28.1535,4,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado",93
599890/2021,cexatáguafria-aguardandociênciadosolicitante,5 days 10:03:41.743000,2021-02-15 22:00:24.093,5.4192,22.7343,49.9432,5,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado,cexatáguafria-aguardandociênciadosolicitante",81
599890/2021,cexatáguafria-solicitantenãociente,22 days 17:37:12.952000,2021-03-10 15:37:37.045,22.7342,0.0001,51.1114,6,"cexataguafria-protocolizado,cexataguafria-aguardandodistribuição,cexatáguafria-aguardandoanálisedoprocesso,cexatáguafria-providenciado,cexatáguafria-aguardandociênciadosolicitante,cexatáguafria-solicitantenãociente",96
